time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
375.56,376.6594,0.63,313.527,0,128.7059,0,False,0
375.5693,350,0.6,396,0,180,0,False,0
375.6159,350,0.6,396,0,180,0,False,0
375.6186,350,0.6,396,0,180,0,False,0
375.6206,350,0.6,396,0,180,0,False,0
375.6263,350,0.6,396,0,180,0,False,0
375.6328,350,0.6,396,0,180,0,False,0
375.6425,350,0.6,396,0,180,0,False,0
375.6503,350,0.6,396,0,180,0,False,0
375.6602,350,0.6,396,0,180,0,False,0
375.6664,350,0.6,396,0,180,0,False,0
375.6763,350,0.6,396,0,180,0,False,0
375.6825,350,0.6,396,0,180,0,False,0
375.6924,350,0.6,396,0,180,0,False,0
375.6994,350,0.6,396,0,180,0,False,0
375.7095,350,0.6,396,0,180,0,False,0
375.7172,350,0.6,396,0,180,0,False,0
375.726,350,0.6,396,0,180,0,False,0
375.7332,350,0.6,396,0,180,0,False,0
375.7436,350,0.6,396,0,180,0,False,0
375.7497,350,0.6,396,0,180,0,False,0
375.7597,350,0.6,396,0,180,0,False,0
375.7659,350,0.6,396,0,180,0,False,0
375.7757,350,0.6,396,0,180,0,False,0
375.7829,350,0.6,396,0,180,0,False,0
375.7927,350,0.6,396,0,180,0,False,0
375.8018,350,0.6,396,0,180,0,False,0
375.8107,350,0.6,396,0,180,0,False,0
375.8195,350,0.6,396,0,180,0,False,0
375.8284,350,0.6,396,0,180,0,False,0
375.8385,350,0.6,396,0,180,0,False,0
375.8448,350,0.6,396,0,180,0,False,0
375.8549,350,0.6,396,0,180,0,False,0
375.8625,350,0.6,396,0,180,0,False,0
375.8727,350,0.6,396,0,180,0,False,0
375.8797,350,0.6,396,0,180,0,False,0
375.8896,350,0.6,396,0,180,0,False,0
375.8966,350,0.6,396,0,180,0,False,0
375.9066,350,0.6,396,0,180,0,False,0
375.9136,350,0.6,396,0,180,0,False,0
375.9235,350,0.6,396,0,180,0,False,0
375.9313,350,0.6,396,0,180,0,False,0
375.941,350,0.6,396,0,180,0,False,0
375.948,350,0.6,396,0,180,0,False,0
375.9582,350,0.6,396,0,180,0,False,0
375.9652,350,0.6,396,0,180,0,False,0
375.9749,350,0.6,396,0,180,0,False,0
375.982,350,0.6,396,0,180,0,False,0
375.992,350,0.6,396,0,180,0,False,0
375.9998,350,0.6,396,0,180,0,False,0
376.008,350,0.6,396,0,180,0,False,0
376.0158,350,0.6,396,0,180,0,False,0
376.0257,350,0.6,396,0,180,0,False,0
376.0319,350,0.6,396,0,180,0,False,0
376.0419,350,0.6,396,0,180,0,False,0
376.0496,350,0.6,396,0,180,0,False,0
376.0596,350,0.6,396,0,180,0,False,0
376.0658,350,0.6,396,0,180,0,False,0
376.0757,350,0.6,396,0,180,0,False,0
376.0828,350,0.6,396,0,180,0,False,0
376.0927,350,0.6,396,0,180,0,False,0
376.1021,350,0.6,396,0,180,0,False,0
376.1108,350,0.6,396,0,180,0,False,0
376.1174,350,0.6,396,0,180,0,False,0
376.1278,350,0.6,396,0,180,0,False,0
376.1378,350,0.6,396,0,180,0,False,0
376.1456,350,0.6,396,0,180,0,False,0
376.1555,350,0.6,396,0,180,0,False,0
376.1618,350,0.6,396,0,180,0,False,0
376.1718,350,0.6,396,0,180,0,False,0
376.1786,350,0.6,396,0,180,0,False,0
376.1885,350,0.6,396,0,180,0,False,0
376.1963,350,0.6,396,0,180,0,False,0
376.2047,350,0.6,396,0,180,0,False,0
376.2125,350,0.6,396,0,180,0,False,0
376.2224,350,0.6,396,0,180,0,False,0
376.2303,350,0.6,396,0,180,0,False,0
376.2402,350,0.6,396,0,180,0,False,0
376.2464,350,0.6,396,0,180,0,False,0
376.2564,350,0.6,396,0,180,0,False,0
376.2641,350,0.6,396,0,180,0,False,0
376.2741,350,0.6,396,0,180,0,False,0
376.2804,350,0.6,396,0,180,0,False,0
376.2913,350,0.6,396,0,180,0,False,0
376.2975,350,0.6,396,0,180,0,False,0
376.3074,350,0.6,396,0,180,0,False,0
376.3153,350,0.6,396,0,180,0,False,0
376.325,350,0.6,396,0,180,0,False,0
376.3314,350,0.6,396,0,180,0,False,0
376.3412,350,0.6,396,0,180,0,False,0
376.3491,350,0.6,396,0,180,0,False,0
376.3592,350,0.6,396,0,180,0,False,0
376.3654,350,0.6,396,0,180,0,False,0
376.3755,350,0.6,396,0,180,0,False,0
376.3839,350,0.6,396,0,180,0,False,0
376.3931,350,0.6,396,0,180,0,False,0
376.4021,350,0.6,396,0,180,0,False,0
376.4111,350,0.6,396,0,180,0,False,0
376.421,350,0.6,396,0,180,0,False,0
376.4279,350,0.6,396,0,180,0,False,0
376.4379,350,0.6,396,0,180,0,False,0
376.4456,350,0.6,396,0,180,0,False,0
376.4556,350,0.6,396,0,180,0,False,0
376.4616,350,0.6,396,0,180,0,False,0
376.4717,350,0.6,396,0,180,0,False,0
376.4786,350,0.6,396,0,180,0,False,0
376.4887,350,0.6,396,0,180,0,False,0
376.4964,350,0.6,396,0,180,0,False,0
376.5046,350,0.6,396,0,180,0,False,0
376.5124,350,0.6,396,0,180,0,False,0
376.5223,350,0.63,395.9,0,180,0,False,0
376.5285,350,0.63,395.9,0,180,0,False,0
376.5381,350,0.63,395.9,0,180,0,False,0
376.5451,350,0.63,395.8,0,180,0,False,0
376.5551,350,0.63,395.8,0,180,0,False,0
376.5621,350,0.63,395.7,0,180,0,False,0
376.5729,350,0.63,395.7,0,180,0,False,0
376.579,350,0.63,395.7,0,180,0,False,0
376.5892,350,0.63,395.6,0,180,0,False,0
376.597,350,0.63,395.6,0,180,0,False,0
376.607,350,0.63,395.5,0,180,0,False,0
376.614,350,0.63,395.5,0,180,0,False,0
376.624,350,0.63,395.4,0,180,0,False,0
376.631,350,0.63,395.4,0,180,0,False,0
376.6409,350,0.63,395.3,0,180,0,False,0
376.6487,350,0.63,395.3,0,180,0,False,0
376.6586,350,0.63,395.3,0,180,0,False,0
376.6647,350,0.63,395.2,0,180,0,False,0
376.6747,350,0.63,395.2,0,180,0,False,0
376.6808,350,0.63,395.1,0,180,0,False,0
376.6907,350,0.63,395.1,0,180,0,False,0
376.6978,350,0.63,395.1,0,180,0,False,0
376.7077,350,0.63,395,0,180,0,False,0
376.7156,350,0.63,395,0,180,0,False,0
376.7255,350,0.63,394.9,0,180,0,False,0
376.7318,350,0.63,394.9,0,180,0,False,0
376.7427,350,0.63,394.8,0,180,0,False,0
376.7492,350,0.63,394.8,0,180,0,False,0
376.7599,350,0.63,394.8,0,180,0,False,0
376.7679,350,0.63,394.7,0,180,0,False,0
376.7769,350,0.63,394.7,0,180,0,False,0
376.7886,350,0.63,394.6,0,180,0,False,0
376.7947,350,0.63,394.6,0,180,0,False,0
376.8046,350,0.63,394.5,0,180,0,False,0
376.8116,350,0.63,394.5,0,180,0,False,0
376.8217,350,0.63,394.4,0,180,0,False,0
376.8287,350,0.63,394.4,0,180,0,False,0
376.8395,350,0.63,394.4,0,180,0,False,0
376.8457,350,0.63,394.3,0,180,0,False,0
376.8567,350,0.63,394.3,0,180,0,False,0
376.8646,350,0.63,394.2,0,180,0,False,0
376.8737,350,0.63,394.2,0,180,0,False,0
376.8817,350,0.63,394.1,0,180,0,False,0
376.8916,350,0.63,394.1,0,180,0,False,0
376.8979,350,0.63,394.1,0,180,0,False,0
376.9078,350,0.63,394,0,180,0,False,0
376.9149,350,0.63,394,0,180,0,False,0
376.9247,350,0.63,393.9,0,180,0,False,0
