time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
818.1369,373.2573,0.63,318.3936,0,154.3088,0,False,1
818.1479,350,0.6,396,0,180,0,False,0
818.1926,350,0.6,396,0,180,0,False,0
818.2051,350,0.6,396,0,180,0,False,0
818.2184,350,0.6,396,0,180,0,False,0
818.2228,350,0.6,396,0,180,0,False,0
818.2255,350,0.6,396,0,180,0,False,0
818.2314,350,0.6,396,0,180,0,False,0
818.2424,350,0.6,396,0,180,0,False,0
818.2503,350,0.6,396,0,180,0,False,0
818.2612,350,0.6,396,0,180,0,False,0
818.2683,350,0.6,396,0,180,0,False,0
818.2801,350,0.6,396,0,180,0,False,0
818.2866,350,0.6,396,0,180,0,False,0
818.2972,350,0.6,396,0,180,0,False,0
818.309,350,0.6,396,0,180,0,False,0
818.317,350,0.6,396,0,180,0,False,0
818.3269,350,0.6,396,0,180,0,False,0
818.334,350,0.6,396,0,180,0,False,0
818.3459,350,0.6,396,0,180,0,False,0
818.3522,350,0.6,396,0,180,0,False,0
818.364,350,0.6,396,0,180,0,False,0
818.3742,350,0.6,396,0,180,0,False,0
818.3821,350,0.6,396,0,180,0,False,0
818.3941,350,0.6,396,0,180,0,False,0
818.402,350,0.6,396,0,180,0,False,0
818.4136,350,0.6,396,0,180,0,False,0
818.4226,350,0.6,396,0,180,0,False,0
818.4326,350,0.6,396,0,180,0,False,0
818.4437,350,0.6,396,0,180,0,False,0
818.4517,350,0.6,396,0,180,0,False,0
818.4626,350,0.6,396,0,180,0,False,0
818.4717,350,0.6,396,0,180,0,False,0
818.4818,350,0.6,396,0,180,0,False,0
818.4934,350,0.6,396,0,180,0,False,0
818.5005,350,0.6,396,0,180,0,False,0
818.5125,350,0.6,396,0,180,0,False,0
818.5198,350,0.6,396,0,180,0,False,0
818.5316,350,0.6,396,0,180,0,False,0
818.5417,350,0.6,396,0,180,0,False,0
818.5495,350,0.6,396,0,180,0,False,0
818.5615,350,0.6,396,0,180,0,False,0
818.5687,350,0.6,396,0,180,0,False,0
818.5803,350,0.6,396,0,180,0,False,0
818.5873,350,0.6,396,0,180,0,False,0
818.5984,350,0.6,396,0,180,0,False,0
818.6085,350,0.6,396,0,180,0,False,0
818.6174,350,0.6,396,0,180,0,False,0
818.6274,350,0.6,396,0,180,0,False,0
818.6346,350,0.6,396,0,180,0,False,0
818.6462,350,0.6,396,0,180,0,False,0
818.6529,350,0.6,396,0,180,0,False,0
818.6635,350,0.6,396,0,180,0,False,0
818.6752,350,0.6,396,0,180,0,False,0
818.6832,350,0.6,396,0,180,0,False,0
818.6932,350,0.6,396,0,180,0,False,0
818.7005,350,0.6,396,0,180,0,False,0
818.7124,350,0.6,396,0,180,0,False,0
818.7186,350,0.6,396,0,180,0,False,0
818.7301,350,0.6,396,0,180,0,False,0
818.737,350,0.6,396,0,180,0,False,0
818.7491,350,0.6,396,0,180,0,False,0
818.7592,350,0.6,396,0,180,0,False,0
818.7671,350,0.6,396,0,180,0,False,0
818.7782,350,0.6,396,0,180,0,False,0
818.7869,350,0.6,396,0,180,0,False,0
818.7971,350,0.6,396,0,180,0,False,0
818.809,350,0.6,396,0,180,0,False,0
818.8161,350,0.6,396,0,180,0,False,0
818.8279,350,0.6,396,0,180,0,False,0
818.8359,350,0.6,396,0,180,0,False,0
818.8459,350,0.6,396,0,180,0,False,0
818.8535,350,0.6,396,0,180,0,False,0
818.864,350,0.6,396,0,180,0,False,0
818.8757,350,0.6,396,0,180,0,False,0
818.8818,350,0.6,396,0,180,0,False,0
818.8936,350,0.6,396,0,180,0,False,0
818.9017,350,0.6,396,0,180,0,False,0
818.9117,350,0.6,396,0,180,0,False,0
818.9211,350,0.6,396,0,180,0,False,0
818.9306,350,0.6,396,0,180,0,False,0
818.9407,350,0.6,396,0,180,0,False,0
818.9486,350,0.6,396,0,180,0,False,0
818.9595,350,0.6,396,0,180,0,False,0
818.9676,350,0.6,396,0,180,0,False,0
818.9774,350,0.6,396,0,180,0,False,0
818.9848,350,0.6,396,0,180,0,False,0
818.9964,350,0.6,396,0,180,0,False,0
819.0029,350,0.6,396,0,180,0,False,0
819.0144,350,0.6,396,0,180,0,False,0
819.0245,350,0.6,396,0,180,0,False,0
819.0325,350,0.6,396,0,180,0,False,0
819.0434,350,0.6,396,0,180,0,False,0
819.0505,350,0.6,396,0,180,0,False,0
819.0623,350,0.6,396,0,180,0,False,0
819.0698,350,0.6,396,0,180,0,False,0
819.0806,350,0.6,396,0,180,0,False,0
819.0933,350,0.6,396,0,180,0,False,0
819.0993,350,0.6,396,0,180,0,False,0
819.1112,350,0.6,396,0,180,0,False,0
819.12,350,0.6,396,0,180,0,False,0
819.1303,350,0.6,396,0,180,0,False,0
819.1412,350,0.6,396,0,180,0,False,0
819.1502,350,0.6,396,0,180,0,False,0
819.1603,350,0.6,396,0,180,0,False,0
819.1684,350,0.6,396,0,180,0,False,0
819.1802,350,0.6,396,0,180,0,False,0
819.1904,350,0.6,396,0,180,0,False,0
819.1982,350,0.6,396,0,180,0,False,0
819.2101,350,0.6,396,0,180,0,False,0
819.2162,350,0.6,396,0,180,0,False,0
819.2281,350,0.6,396,0,180,0,False,0
819.2344,350,0.6,396,0,180,0,False,0
819.246,350,0.6,396,0,180,0,False,0
819.2554,350,0.6,396,0,180,0,False,0
819.2641,350,0.6,396,0,180,0,False,0
819.276,350,0.6,396,0,180,0,False,0
819.282,350,0.6,396,0,180,0,False,0
819.2939,350,0.6,396,0,180,0,False,0
819.3003,350,0.6,396,0,180,0,False,0
819.3119,350,0.6,396,0,180,0,False,0
819.3212,350,0.6,396,0,180,0,False,0
819.3301,350,0.6,396,0,180,0,False,0
819.342,350,0.6,396,0,180,0,False,0
819.3482,350,0.6,396,0,180,0,False,0
819.3599,350,0.6,396,0,180,0,False,0
819.3679,350,0.6,396,0,180,0,False,0
819.3779,350,0.6,396,0,180,0,False,0
819.3852,350,0.6,396,0,180,0,False,0
819.3967,350,0.6,396,0,180,0,False,0
819.4036,350,0.6,396,0,180,0,False,0
819.4148,350,0.6,396,0,180,0,False,0
819.4248,350,0.6,396,0,180,0,False,0
819.4328,350,0.6,396,0,180,0,False,0
819.4438,350,0.6,396,0,180,0,False,0
819.4518,350,0.6,396,0,180,0,False,0
819.462,350,0.6,396,0,180,0,False,0
819.4694,350,0.6,396,0,180,0,False,0
819.4799,350,0.6,396,0,180,0,False,0
819.4918,350,0.6,396,0,180,0,False,0
819.4988,350,0.6,396,0,180,0,False,0
819.5106,350,0.6,396,0,180,0,False,0
819.5167,350,0.6,396,0,180,0,False,0
819.5285,350,0.6,396,0,180,0,False,0
819.5377,350,0.6,396,0,180,0,False,0
819.5465,350,0.6,396,0,180,0,False,0
819.5568,350,0.6,396,0,180,0,False,0
819.5645,350,0.6,396,0,180,0,False,0
819.5763,350,0.6,396,0,180,0,False,0
819.5833,350,0.6,396,0,180,0,False,0
819.5953,350,0.6,396,0,180,0,False,0
819.6028,350,0.6,396,0,180,0,False,0
819.6143,350,0.6,396,0,180,0,False,0
819.6255,350,0.6,396,0,180,0,False,0
819.6327,350,0.6,396,0,180,0,False,0
819.6447,350,0.6,396,0,180,0,False,0
819.6523,350,0.6,396,0,180,0,False,0
819.6636,350,0.6,396,0,180,0,False,0
819.6755,350,0.6,396,0,180,0,False,0
819.6835,350,0.6,396,0,180,0,False,0
819.6945,350,0.6,396,0,180,0,False,0
819.7024,350,0.6,396,0,180,0,False,0
819.7123,350,0.6,396,0,180,0,False,0
819.7203,350,0.6,396,0,180,0,False,0
819.7305,350,0.6,396,0,180,0,False,0
819.7422,350,0.6,396,0,180,0,False,0
819.7485,350,0.6,396,0,180,0,False,0
819.7603,350,0.6,396,0,180,0,False,0
819.7683,350,0.6,396,0,180,0,False,0
819.7783,350,0.6,396,0,180,0,False,0
819.786,350,0.6,396,0,180,0,False,0
819.7971,350,0.6,396,0,180,0,False,0
819.8073,350,0.6,396,0,180,0,False,0
819.8152,350,0.6,396,0,180,0,False,0
819.8261,350,0.6,396,0,180,0,False,0
819.8332,350,0.6,396,0,180,0,False,0
819.845,350,0.6,396,0,180,0,False,0
819.8518,350,0.6,396,0,180,0,False,0
819.8621,350,0.6,396,0,180,0,False,0
819.8712,350,0.6,396,0,180,0,False,0
819.8819,350,0.6,396,0,180,0,False,0
819.892,350,0.6,396,0,180,0,False,0
819.8999,350,0.6,396,0,180,0,False,0
819.9109,350,0.6,396,0,180,0,False,0
819.9172,350,0.6,396,0,180,0,False,0
819.929,350,0.6,396,0,180,0,False,0
819.9355,350,0.6,396,0,180,0,False,0
819.9479,350,0.6,396,0,180,0,False,0
819.9579,350,0.6,396,0,180,0,False,0
819.9661,350,0.6,396,0,180,0,False,0
819.976,350,0.6,396,0,180,0,False,0
819.9838,350,0.6,396,0,180,0,False,0
819.994,350,0.6,396,0,180,0,False,0
820.0012,350,0.6,396,0,180,0,False,0
820.0121,350,0.6,396,0,180,0,False,0
820.0215,350,0.6,396,0,180,0,False,0
820.0319,350,0.6,396,0,180,0,False,0
