time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
246.8101,379.7404,0.63,313.1788,0,211.1912,0,False,1
246.8186,350,0.6,396,0,180,0,False,0
246.8615,350,0.6,396,0,180,0,False,0
246.8732,350,0.6,396,0,180,0,False,0
246.8889,350,0.6,396,0,180,0,False,0
246.8913,350,0.6,396,0,180,0,False,0
246.8935,350,0.6,396,0,180,0,False,0
246.899,350,0.6,396,0,180,0,False,0
246.909,350,0.6,396,0,180,0,False,0
246.9169,350,0.6,396,0,180,0,False,0
246.9277,350,0.6,396,0,180,0,False,0
246.9339,350,0.6,396,0,180,0,False,0
246.9449,350,0.6,396,0,180,0,False,0
246.9527,350,0.6,396,0,180,0,False,0
246.9637,350,0.6,396,0,180,0,False,0
246.971,350,0.6,396,0,180,0,False,0
246.9807,350,0.6,396,0,180,0,False,0
246.9914,350,0.6,396,0,180,0,False,0
246.9995,350,0.6,396,0,180,0,False,0
247.0094,350,0.6,396,0,180,0,False,0
247.0175,350,0.6,396,0,180,0,False,0
247.0284,350,0.6,396,0,180,0,False,0
247.0359,350,0.6,396,0,180,0,False,0
247.047,350,0.6,396,0,180,0,False,0
247.0573,350,0.6,396,0,180,0,False,0
247.0652,350,0.6,396,0,180,0,False,0
247.0753,350,0.6,396,0,180,0,False,0
247.0833,350,0.6,396,0,180,0,False,0
247.0952,350,0.6,396,0,180,0,False,0
247.1017,350,0.6,396,0,180,0,False,0
247.1124,350,0.6,396,0,180,0,False,0
247.1241,350,0.6,396,0,180,0,False,0
247.1303,350,0.6,396,0,180,0,False,0
247.1421,350,0.6,396,0,180,0,False,0
247.1483,350,0.6,396,0,180,0,False,0
247.1582,350,0.6,396,0,180,0,False,0
247.1661,350,0.6,396,0,180,0,False,0
247.1761,350,0.6,396,0,180,0,False,0
247.1841,350,0.6,396,0,180,0,False,0
247.1934,350,0.6,396,0,180,0,False,0
247.2021,350,0.6,396,0,180,0,False,0
247.2123,350,0.6,396,0,180,0,False,0
247.2241,350,0.6,396,0,180,0,False,0
247.2303,350,0.6,396,0,180,0,False,0
247.2422,350,0.6,396,0,180,0,False,0
247.2502,350,0.6,396,0,180,0,False,0
247.2601,350,0.6,396,0,180,0,False,0
247.2681,350,0.6,396,0,180,0,False,0
247.2782,350,0.6,396,0,180,0,False,0
247.2856,350,0.6,396,0,180,0,False,0
247.2962,350,0.6,396,0,180,0,False,0
247.3079,350,0.6,396,0,180,0,False,0
247.3143,350,0.6,396,0,180,0,False,0
247.3251,350,0.6,396,0,180,0,False,0
247.3332,350,0.6,396,0,180,0,False,0
247.343,350,0.6,396,0,180,0,False,0
247.351,350,0.6,396,0,180,0,False,0
247.3611,350,0.6,396,0,180,0,False,0
247.3705,350,0.6,396,0,180,0,False,0
247.3791,350,0.6,396,0,180,0,False,0
247.3907,350,0.6,396,0,180,0,False,0
247.3969,350,0.6,396,0,180,0,False,0
247.4077,350,0.6,396,0,180,0,False,0
247.4156,350,0.6,396,0,180,0,False,0
247.4257,350,0.6,396,0,180,0,False,0
247.4319,350,0.6,396,0,180,0,False,0
247.4437,350,0.6,396,0,180,0,False,0
247.4516,350,0.6,396,0,180,0,False,0
247.4616,350,0.6,396,0,180,0,False,0
247.4706,350,0.6,396,0,180,0,False,0
247.4797,350,0.6,396,0,180,0,False,0
247.4916,350,0.6,396,0,180,0,False,0
247.4977,350,0.6,396,0,180,0,False,0
247.5096,350,0.6,396,0,180,0,False,0
247.516,350,0.6,396,0,180,0,False,0
247.5275,350,0.6,396,0,180,0,False,0
247.5368,350,0.6,396,0,180,0,False,0
247.5456,350,0.6,396,0,180,0,False,0
247.5574,350,0.6,396,0,180,0,False,0
247.5636,350,0.6,396,0,180,0,False,0
247.5756,350,0.6,396,0,180,0,False,0
247.5834,350,0.6,396,0,180,0,False,0
247.5934,350,0.6,396,0,180,0,False,0
247.6005,350,0.6,396,0,180,0,False,0
247.6122,350,0.6,396,0,180,0,False,0
247.6194,350,0.6,396,0,180,0,False,0
247.6303,350,0.6,396,0,180,0,False,0
247.6404,350,0.6,396,0,180,0,False,0
247.6482,350,0.6,396,0,180,0,False,0
247.6583,350,0.6,396,0,180,0,False,0
247.6652,350,0.6,396,0,180,0,False,0
247.6771,350,0.6,396,0,180,0,False,0
247.6833,350,0.6,396,0,180,0,False,0
247.6932,350,0.6,396,0,180,0,False,0
247.7012,350,0.6,396,0,180,0,False,0
247.7112,350,0.6,396,0,180,0,False,0
247.7204,350,0.6,396,0,180,0,False,0
247.7292,350,0.6,396,0,180,0,False,0
247.7409,350,0.6,396,0,180,0,False,0
247.7489,350,0.6,396,0,180,0,False,0
247.7589,350,0.6,396,0,180,0,False,0
