time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
624.7587,377.4708,0.63,313.0699,0,143.2794,0,False,0
624.7673,322.9619,0.6,312.7852,0,36,0,False,0
624.809,322.9619,0.6,312.7852,0,36,0,False,0
624.8199,322.9619,0.6,312.7852,0,36,0,False,0
624.8335,322.9619,0.6,312.7852,0,36,0,False,0
624.8378,322.9619,0.6,312.7852,0,36,0,False,0
624.8404,322.9619,0.6,312.7852,0,36,0,False,0
624.8458,322.9619,0.6,312.7852,0,36,0,False,0
624.856,322.9619,0.6,312.7852,0,36,0,False,0
624.8629,322.9619,0.6,312.7852,0,36,0,False,0
624.8729,322.9619,0.6,312.7852,0,36,0,False,0
624.8808,322.9619,0.6,312.7852,0,36,0,False,0
624.8907,322.9619,0.6,312.7852,0,36,0,False,0
624.8985,322.9619,0.6,312.7852,0,36,0,False,0
624.9087,322.9619,0.6,312.7852,0,36,0,False,0
624.9164,322.9619,0.6,312.7852,0,36,0,False,0
624.9265,322.9619,0.6,312.7852,0,36,0,False,0
624.9329,322.9619,0.6,312.7852,0,36,0,False,0
624.9445,322.9619,0.6,312.7852,0,36,0,False,0
624.951,322.9619,0.6,312.7852,0,36,0,False,0
624.9615,322.9619,0.6,312.7852,0,36,0,False,0
624.9704,322.9619,0.6,312.7852,0,36,0,False,0
624.9795,322.9619,0.6,312.7852,0,36,0,False,0
624.9894,322.9619,0.6,312.7852,0,36,0,False,0
624.9973,322.9619,0.6,312.7852,0,36,0,False,0
625.0075,322.9619,0.6,312.7852,0,36,0,False,0
625.0144,322.9619,0.6,312.7852,0,36,0,False,0
625.0246,322.9619,0.6,312.7852,0,36,0,False,0
625.0325,322.9619,0.6,312.7852,0,36,0,False,0
625.0423,322.9619,0.6,312.7852,0,36,0,False,0
625.0502,322.9619,0.6,312.7852,0,36,0,False,0
625.0603,322.9619,0.6,312.7852,0,36,0,False,0
625.0682,322.9619,0.6,312.7852,0,36,0,False,0
625.0783,322.9619,0.6,312.7852,0,36,0,False,0
625.0885,322.9619,0.6,312.7852,0,36,0,False,0
625.0971,322.9619,0.6,312.7852,0,36,0,False,0
625.1064,322.9619,0.6,312.7852,0,36,0,False,0
