time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
70.22052,0,0,0,0,0,0,False,0
70.24553,350,0.6,396,0,180,0,False,0
70.34553,350,0.6,396,0,180,0,False,0
70.35699,350,0.6,396,0,180,0,False,0
70.37241,350,0.6,396,0,180,0,False,0
70.37389,350,0.6,396,0,180,0,False,0
70.37546,350,0.6,396,0,180,0,False,0
70.38276,350,0.6,396,0,180,0,False,0
70.39317,350,0.6,396,0,180,0,False,0
70.39986,350,0.6,396,0,180,0,False,0
70.41064,350,0.6,396,0,180,0,False,0
70.41888,350,0.6,396,0,180,0,False,0
70.42856,350,0.6,396,0,180,0,False,0
70.43954,350,0.6,396,0,180,0,False,0
70.44569,350,0.6,396,0,180,0,False,0
70.45567,350,0.6,396,0,180,0,False,0
70.46353,350,0.6,396,0,180,0,False,0
70.47353,350,0.6,396,0,180,0,False,0
70.48071,350,0.6,396,0,180,0,False,0
70.49253,350,0.6,396,0,180,0,False,0
70.49866,350,0.6,396,0,180,0,False,0
70.50998,350,0.6,396,0,180,0,False,0
70.51687,350,0.6,396,0,180,0,False,0
70.52752,350,0.6,396,0,180,0,False,0
70.53642,350,0.6,396,0,180,0,False,0
70.54521,350,0.6,396,0,180,0,False,0
70.5545,350,0.6,396,0,180,0,False,0
70.56251,350,0.6,396,0,180,0,False,0
70.57184,350,0.6,396,0,180,0,False,0
70.5788,350,0.6,396,0,180,0,False,0
70.58935,350,0.6,396,0,180,0,False,0
70.5965,350,0.6,396,0,180,0,False,0
70.60573,350,0.6,396,0,180,0,False,0
70.61304,350,0.6,396,0,180,0,False,0
70.62433,350,0.6,396,0,180,0,False,0
70.63024,350,0.6,396,0,180,0,False,0
70.64031,350,0.6,396,0,180,0,False,0
70.64726,350,0.6,396,0,180,0,False,0
70.65808,350,0.6,396,0,180,0,False,0
70.66525,350,0.6,396,0,180,0,False,0
70.67567,350,0.6,396,0,180,0,False,0
70.68278,350,0.6,396,0,180,0,False,0
70.69352,350,0.6,396,0,180,0,False,0
70.69991,350,0.6,396,0,180,0,False,0
70.71117,350,0.6,396,0,180,0,False,0
70.71941,350,0.6,396,0,180,0,False,0
70.72919,350,0.6,396,0,180,0,False,0
70.74023,350,0.6,396,0,180,0,False,0
70.74718,350,0.6,396,0,180,0,False,0
70.7573,350,0.6,396,0,180,0,False,0
70.76533,350,0.6,396,0,180,0,False,0
70.77542,350,0.6,396,0,180,0,False,0
70.78259,350,0.6,396,0,180,0,False,0
70.79335,350,0.6,396,0,180,0,False,0
70.80042,350,0.6,396,0,180,0,False,0
70.81029,350,0.6,396,0,180,0,False,0
70.81766,350,0.6,396,0,180,0,False,0
70.82827,350,0.6,396,0,180,0,False,0
70.83893,350,0.6,396,0,180,0,False,0
70.84521,350,0.6,396,0,180,0,False,0
70.85618,350,0.6,396,0,180,0,False,0
70.86263,350,0.6,396,0,180,0,False,0
70.87268,350,0.6,396,0,180,0,False,0
70.8797,350,0.6,396,0,180,0,False,0
70.88972,350,0.6,396,0,180,0,False,0
70.89696,350,0.6,396,0,180,0,False,0
70.90688,350,0.6,396,0,180,0,False,0
70.91419,350,0.6,396,0,180,0,False,0
70.92502,350,0.6,396,0,180,0,False,0
70.93117,350,0.6,396,0,180,0,False,0
70.94197,350,0.6,396,0,180,0,False,0
70.94826,350,0.6,396,0,180,0,False,0
70.95908,350,0.6,396,0,180,0,False,0
70.96624,350,0.6,396,0,180,0,False,0
70.97646,350,0.6,396,0,180,0,False,0
70.98441,350,0.6,396,0,180,0,False,0
70.99448,350,0.6,396,0,180,0,False,0
71.00128,350,0.6,396,0,180,0,False,0
71.01141,350,0.6,396,0,180,0,False,0
71.02254,350,0.6,396,0,180,0,False,0
71.0293,350,0.6,396,0,180,0,False,0
71.04017,350,0.6,396,0,180,0,False,0
71.047,350,0.6,396,0,180,0,False,0
71.05673,350,0.6,396,0,180,0,False,0
71.06387,350,0.6,396,0,180,0,False,0
71.07413,350,0.6,396,0,180,0,False,0
71.08124,350,0.6,396,0,180,0,False,0
71.09232,350,0.6,396,0,180,0,False,0
71.09853,350,0.6,396,0,180,0,False,0
71.10952,350,0.6,396,0,180,0,False,0
71.11955,350,0.6,396,0,180,0,False,0
71.12799,350,0.6,396,0,180,0,False,0
71.13805,350,0.6,396,0,180,0,False,0
71.14519,350,0.6,396,0,180,0,False,0
71.1552,350,0.6,396,0,180,0,False,0
71.16245,350,0.6,396,0,180,0,False,0
71.17323,350,0.6,396,0,180,0,False,0
