time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
882.6685,377.5087,0.63,313.4727,0,136.3236,0,False,1
882.6763,322.9619,0.6,312.7852,0,36,0,False,0
882.7186,322.9619,0.6,312.7852,0,36,0,False,0
882.7296,322.9619,0.6,312.7852,0,36,0,False,0
882.7454,322.9619,0.6,312.7852,0,36,0,False,0
882.7478,322.9619,0.6,312.7852,0,36,0,False,0
882.7499,322.9619,0.6,312.7852,0,36,0,False,0
882.7558,322.9619,0.6,312.7852,0,36,0,False,0
882.7659,322.9619,0.6,312.7852,0,36,0,False,0
882.773,322.9619,0.6,312.7852,0,36,0,False,0
882.7838,322.9619,0.6,312.7852,0,36,0,False,0
882.79,322.9619,0.6,312.7852,0,36,0,False,0
882.8018,322.9619,0.6,312.7852,0,36,0,False,0
882.8079,322.9619,0.6,312.7852,0,36,0,False,0
882.8179,322.9619,0.6,312.7852,0,36,0,False,0
882.8268,322.9619,0.6,312.7852,0,36,0,False,0
882.8375,322.9619,0.6,312.7852,0,36,0,False,0
882.845,322.9619,0.6,312.7852,0,36,0,False,0
882.8556,322.9619,0.6,312.7852,0,36,0,False,0
882.8655,322.9619,0.6,312.7852,0,36,0,False,0
882.8717,322.9619,0.6,312.7852,0,36,0,False,0
882.8835,322.9619,0.6,312.7852,0,36,0,False,0
882.8896,322.9619,0.6,312.7852,0,36,0,False,0
882.8996,322.9619,0.6,312.7852,0,36,0,False,0
882.9077,322.9619,0.6,312.7852,0,36,0,False,0
882.9175,322.9619,0.6,312.7852,0,36,0,False,0
882.9255,322.9619,0.6,312.7852,0,36,0,False,0
882.9355,322.9619,0.6,312.7852,0,36,0,False,0
882.9448,322.9619,0.6,312.7852,0,36,0,False,0
882.9535,322.9619,0.6,312.7852,0,36,0,False,0
882.9634,322.9619,0.6,312.7852,0,36,0,False,0
882.9713,322.9619,0.6,312.7852,0,36,0,False,0
882.9814,322.9619,0.6,312.7852,0,36,0,False,0
882.9883,322.9619,0.6,312.7852,0,36,0,False,0
882.9985,322.9619,0.6,312.7852,0,36,0,False,0
883.0063,322.9619,0.6,312.7852,0,36,0,False,0
883.0164,322.9619,0.6,312.7852,0,36,0,False,0
883.0242,322.9619,0.6,312.7852,0,36,0,False,0
883.0342,322.9619,0.6,312.7852,0,36,0,False,0
883.0414,322.9619,0.6,312.7852,0,36,0,False,0
883.0513,322.9619,0.6,312.7852,0,36,0,False,0
883.0599,322.9619,0.6,312.7852,0,36,0,False,0
883.0693,322.9619,0.6,312.7852,0,36,0,False,0
883.0783,322.9619,0.6,312.7852,0,36,0,False,0
