time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
513.7111,377.3343,0.63,312.4515,0,159.3088,0,False,0
513.7189,322.9619,0.6,312.7852,0,36,0,False,0
513.793,322.9619,0.6,312.7852,0,36,0,False,0
513.7965,322.9619,0.6,312.7852,0,36,0,False,0
513.7985,322.9619,0.6,312.7852,0,36,0,False,0
513.8037,322.9619,0.6,312.7852,0,36,0,False,0
513.8099,322.9619,0.6,312.7852,0,36,0,False,0
513.8176,322.9619,0.6,312.7852,0,36,0,False,0
513.8275,322.9619,0.6,312.7852,0,36,0,False,0
513.8336,322.9619,0.6,312.7852,0,36,0,False,0
513.8445,322.9619,0.6,312.7852,0,36,0,False,0
513.8504,322.9619,0.6,312.7852,0,36,0,False,0
513.8604,322.9619,0.6,312.7852,0,36,0,False,0
513.8667,322.9619,0.6,312.7852,0,36,0,False,0
513.8773,322.9619,0.6,312.7852,0,36,0,False,0
513.8837,322.9619,0.6,312.7852,0,36,0,False,0
513.8937,322.9619,0.6,312.7852,0,36,0,False,0
513.9016,322.9619,0.6,312.7852,0,36,0,False,0
513.9114,322.9619,0.6,312.7852,0,36,0,False,0
513.9192,322.9619,0.6,312.7852,0,36,0,False,0
513.9293,322.9619,0.6,312.7852,0,36,0,False,0
513.9354,322.9619,0.6,312.7852,0,36,0,False,0
513.9454,322.9619,0.6,312.7852,0,36,0,False,0
513.9546,322.9619,0.6,312.7852,0,36,0,False,0
513.9624,322.9619,0.6,312.7852,0,36,0,False,0
513.9713,322.9619,0.6,312.7852,0,36,0,False,0
513.9803,322.9619,0.6,312.7852,0,36,0,False,0
513.9902,322.9619,0.6,312.7852,0,36,0,False,0
513.9973,322.9619,0.6,312.7852,0,36,0,False,0
514.0074,322.9619,0.6,312.7852,0,36,0,False,0
514.0153,322.9619,0.6,312.7852,0,36,0,False,0
514.0261,322.9619,0.6,312.7852,0,36,0,False,0
514.0324,322.9619,0.6,312.7852,0,36,0,False,0
514.0441,322.9619,0.6,312.7852,0,36,0,False,0
514.0502,322.9619,0.6,312.7852,0,36,0,False,0
514.0604,322.9619,0.6,312.7852,0,36,0,False,0
514.0682,322.9619,0.6,312.7852,0,36,0,False,0
514.0781,322.9619,0.6,312.7852,0,36,0,False,0
514.087,322.9619,0.6,312.7852,0,36,0,False,0
514.0961,322.9619,0.6,312.7852,0,36,0,False,0
514.1051,322.9619,0.6,312.7852,0,36,0,False,0
514.1139,322.9619,0.6,312.7852,0,36,0,False,0
514.1241,322.9619,0.6,312.7852,0,36,0,False,0
514.1318,322.9619,0.6,312.7852,0,36,0,False,0
514.1418,322.9619,0.6,312.7852,0,36,0,False,0
514.1479,322.9619,0.6,312.7852,0,36,0,False,0
514.1579,322.9619,0.6,312.7852,0,36,0,False,0
514.1649,322.9619,0.6,312.7852,0,36,0,False,0
514.1749,322.9619,0.6,312.7852,0,36,0,False,0
514.1818,322.9619,0.6,312.7852,0,36,0,False,0
514.1927,322.9619,0.6,312.7852,0,36,0,False,0
514.1992,322.9619,0.6,312.7852,0,36,0,False,0
514.2094,322.9619,0.6,312.7852,0,36,0,False,0
514.217,322.9619,0.6,312.7852,0,36,0,False,0
514.2272,322.9619,0.6,312.7852,0,36,0,False,0
514.2342,322.9619,0.6,312.7852,0,36,0,False,0
514.2451,322.9619,0.6,312.7852,0,36,0,False,0
514.2532,322.9619,0.6,312.7852,0,36,0,False,0
514.264,322.9619,0.6,312.7852,0,36,0,False,0
514.2708,322.9619,0.6,312.7852,0,36,0,False,0
514.2809,322.9619,0.6,312.7852,0,36,0,False,0
514.2911,322.9619,0.6,312.7852,0,36,0,False,0
514.2989,322.9619,0.6,312.7852,0,36,0,False,0
514.3088,322.9619,0.6,312.7852,0,36,0,False,0
514.3159,322.9619,0.6,312.7852,0,36,0,False,0
514.3278,322.9619,0.6,312.7852,0,36,0,False,0
514.3338,322.9619,0.6,312.7852,0,36,0,False,0
514.3439,322.9619,0.6,312.7852,0,36,0,False,0
514.3516,322.9619,0.6,312.7852,0,36,0,False,0
514.3617,322.9619,0.6,312.7852,0,36,0,False,0
514.3678,322.9619,0.6,312.7852,0,36,0,False,0
514.3777,322.9619,0.6,312.7852,0,36,0,False,0
514.3866,322.9619,0.6,312.7852,0,36,0,False,0
514.3956,322.9619,0.6,312.7852,0,36,0,False,0
514.4047,322.9619,0.6,312.7852,0,36,0,False,0
514.4136,322.9619,0.6,312.7852,0,36,0,False,0
514.4254,322.9619,0.6,312.7852,0,36,0,False,0
514.4316,322.9619,0.6,312.7852,0,36,0,False,0
514.4424,322.9619,0.6,312.7852,0,36,0,False,0
514.4504,322.9619,0.6,312.7852,0,36,0,False,0
514.4604,322.9619,0.6,312.7852,0,36,0,False,0
514.4666,322.9619,0.6,312.7852,0,36,0,False,0
514.4775,322.9619,0.6,312.7852,0,36,0,False,0
514.4846,322.9619,0.6,312.7852,0,36,0,False,0
514.4945,322.9619,0.6,312.7852,0,36,0,False,0
