time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
1203.267,375.8394,0.63,312.1205,0,129.75,0,False,1
1203.279,350,0.6,396,0,180,0,False,0
1203.322,350,0.6,396,0,180,0,False,0
1203.337,350,0.6,396,0,180,0,False,0
1203.341,350,0.6,396,0,180,0,False,0
1203.344,350,0.6,396,0,180,0,False,0
1203.35,350,0.6,396,0,180,0,False,0
1203.362,350,0.6,396,0,180,0,False,0
1203.37,350,0.6,396,0,180,0,False,0
1203.38,350,0.6,396,0,180,0,False,0
1203.388,350,0.6,396,0,180,0,False,0
1203.398,350,0.6,396,0,180,0,False,0
1203.407,350,0.6,396,0,180,0,False,0
1203.418,350,0.6,396,0,180,0,False,0
1203.43,350,0.6,396,0,180,0,False,0
1203.437,350,0.6,396,0,180,0,False,0
1203.449,350,0.6,396,0,180,0,False,0
1203.461,350,0.6,396,0,180,0,False,0
1203.469,350,0.6,396,0,180,0,False,0
1203.48,350,0.6,396,0,180,0,False,0
1203.488,350,0.6,396,0,180,0,False,0
1203.499,350,0.6,396,0,180,0,False,0
1203.511,350,0.6,396,0,180,0,False,0
1203.519,350,0.6,396,0,180,0,False,0
1203.529,350,0.6,396,0,180,0,False,0
1203.537,350,0.6,396,0,180,0,False,0
1203.549,350,0.6,396,0,180,0,False,0
1203.561,350,0.6,396,0,180,0,False,0
1203.569,350,0.6,396,0,180,0,False,0
1203.58,350,0.6,396,0,180,0,False,0
1203.589,350,0.6,396,0,180,0,False,0
1203.6,350,0.6,396,0,180,0,False,0
1203.612,350,0.6,396,0,180,0,False,0
1203.62,350,0.6,396,0,180,0,False,0
1203.63,350,0.6,396,0,180,0,False,0
1203.641,350,0.6,396,0,180,0,False,0
1203.65,350,0.6,396,0,180,0,False,0
1203.662,350,0.6,396,0,180,0,False,0
1203.67,350,0.6,396,0,180,0,False,0
1203.682,350,0.6,396,0,180,0,False,0
1203.694,350,0.6,396,0,180,0,False,0
1203.702,350,0.6,396,0,180,0,False,0
1203.714,350,0.6,396,0,180,0,False,0
1203.723,350,0.6,396,0,180,0,False,0
1203.734,350,0.6,396,0,180,0,False,0
1203.746,350,0.6,396,0,180,0,False,0
1203.754,350,0.6,396,0,180,0,False,0
1203.766,350,0.6,396,0,180,0,False,0
1203.778,350,0.6,396,0,180,0,False,0
1203.786,350,0.6,396,0,180,0,False,0
1203.799,350,0.6,396,0,180,0,False,0
1203.811,350,0.6,396,0,180,0,False,0
1203.819,350,0.6,396,0,180,0,False,0
1203.831,350,0.6,396,0,180,0,False,0
1203.84,350,0.6,396,0,180,0,False,0
1203.851,350,0.6,396,0,180,0,False,0
1203.863,350,0.6,396,0,180,0,False,0
1203.874,350,0.6,396,0,180,0,False,0
1203.885,350,0.6,396,0,180,0,False,0
1203.896,350,0.6,396,0,180,0,False,0
1203.904,350,0.6,396,0,180,0,False,0
1203.916,350,0.6,396,0,180,0,False,0
1203.928,350,0.6,396,0,180,0,False,0
1203.936,350,0.6,396,0,180,0,False,0
1203.947,350,0.6,396,0,180,0,False,0
1203.955,350,0.6,396,0,180,0,False,0
1203.966,350,0.6,396,0,180,0,False,0
1203.978,350,0.6,396,0,180,0,False,0
1203.986,350,0.6,396,0,180,0,False,0
1203.996,350,0.6,396,0,180,0,False,0
1204.005,350,0.6,396,0,180,0,False,0
1204.016,350,0.6,396,0,180,0,False,0
1204.028,350,0.6,396,0,180,0,False,0
1204.036,350,0.6,396,0,180,0,False,0
1204.048,350,0.6,396,0,180,0,False,0
1204.057,350,0.6,396,0,180,0,False,0
1204.068,350,0.6,396,0,180,0,False,0
1204.078,350,0.6,396,0,180,0,False,0
