time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
848.0522,375.1065,0.63,311.6429,0,115.5735,0,False,1
848.0618,306.2514,0.6,364.2148,0,108,0,False,0
848.111,306.2514,0.6,364.2148,0,108,0,False,0
848.1141,306.2514,0.6,364.2148,0,108,0,False,0
848.1162,306.2514,0.6,364.2148,0,108,0,False,0
848.1225,306.2514,0.6,364.2148,0,108,0,False,0
848.1324,306.2514,0.6,364.2148,0,108,0,False,0
848.1405,306.2514,0.6,364.2148,0,108,0,False,0
848.1522,306.2514,0.6,364.2148,0,108,0,False,0
848.1589,306.2514,0.6,364.2148,0,108,0,False,0
848.1702,306.2514,0.6,364.2148,0,108,0,False,0
848.1802,306.2514,0.6,364.2148,0,108,0,False,0
848.1882,306.2514,0.6,364.2148,0,108,0,False,0
848.2001,306.2514,0.6,364.2148,0,108,0,False,0
848.2062,306.2514,0.6,364.2148,0,108,0,False,0
848.218,306.2514,0.6,364.2148,0,108,0,False,0
848.2273,306.2514,0.6,364.2148,0,108,0,False,0
848.2369,306.2514,0.6,364.2148,0,108,0,False,0
848.247,306.2514,0.6,364.2148,0,108,0,False,0
848.254,306.2514,0.6,364.2148,0,108,0,False,0
848.2659,306.2514,0.6,364.2148,0,108,0,False,0
848.272,306.2514,0.6,364.2148,0,108,0,False,0
848.2838,306.2514,0.6,364.2148,0,108,0,False,0
848.2917,306.2514,0.6,364.2148,0,108,0,False,0
848.3027,306.2514,0.6,364.2148,0,108,0,False,0
848.3098,306.2514,0.6,364.2148,0,108,0,False,0
848.3209,306.2514,0.6,364.2148,0,108,0,False,0
848.3318,306.2514,0.6,364.2148,0,108,0,False,0
848.3389,306.2514,0.6,364.2148,0,108,0,False,0
848.3498,306.2514,0.6,364.2148,0,108,0,False,0
848.357,306.2514,0.6,364.2148,0,108,0,False,0
848.3688,306.2514,0.6,364.2148,0,108,0,False,0
848.3757,306.2514,0.6,364.2148,0,108,0,False,0
