time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,gameIsPaused,trialEvent
324.7788,116.9682,0.58,54.5326,0,332.9265,0,False,0
324.7904,29.8,0.5922,28,0,181.6253,0,False,0
324.8904,29.8,0.58,28,0,181.6253,0,False,0
324.8922,29.8,0.58,28,0,181.6253,0,False,0
324.8935,29.8,0.58,28,0,181.6253,0,False,0
324.9012,29.8,0.58,28,0,181.6253,0,False,0
324.9087,29.8,0.58,28,0,181.6253,0,False,0
324.9194,29.8,0.58,28,0,181.6253,0,False,0
324.9266,29.8,0.58,28,0,181.6253,0,False,0
324.9377,29.8,0.58,28,0,181.6253,0,False,0
324.9495,29.8,0.58,28,0,181.6253,0,False,0
324.958,29.8,0.58,28,0,181.6253,0,False,0
324.9683,29.8,0.58,28,0,181.6253,0,False,0
324.9763,29.8,0.58,28,0,181.6253,0,False,0
324.988,29.8,0.58,28,0,181.6253,0,False,0
324.998,29.8,0.58,28,0,181.6253,0,False,0
325.0059,29.8,0.58,28,0,181.6253,0,False,0
325.0171,29.8,0.58,28,0,181.6253,0,False,0
325.0252,29.8,0.58,28,0,181.6253,0,False,0
325.0384,29.8,0.58,28,0,181.6253,0,False,0
325.0466,29.8,0.58,28,0,181.6253,0,False,0
325.058,29.8,0.58,28,0,181.6253,0,False,0
325.069,29.8,0.58,28,0,181.6253,0,False,0
325.0771,29.8,0.58,28,0,181.6253,0,False,0
325.089,29.8,0.58,28,0,181.6253,0,False,0
325.1018,29.8,0.58,28,0,181.6253,0,False,0
325.1091,29.8,0.58,28,0,181.6253,0,False,0
325.1217,29.8,0.58,28,0,181.6253,0,False,0
325.1328,29.8,0.58,28,0,181.6253,0,False,0
325.1417,29.8,0.58,28,0,181.6253,0,False,0
325.1528,29.8,0.58,28,0,181.6253,0,False,0
325.1598,29.8,0.58,28,0,181.6253,0,False,0
325.1728,29.8,0.58,28,0,181.6253,0,False,0
325.1837,29.8,0.58,28,0,181.6253,0,False,0
325.1906,29.8,0.58,28,0,181.6253,0,False,0
325.2026,29.8,0.58,28,0,181.6253,0,False,0
325.2105,29.8,0.58,28,0,181.6253,0,False,0
325.2215,29.8,0.58,28,0,181.6253,0,False,0
325.2335,29.8,0.58,28,0,181.6253,0,False,0
325.2405,29.8,0.58,28,0,181.6253,0,False,0
325.2536,29.8,0.58,28,0,181.6253,0,False,0
325.2605,29.8,0.58,28,0,181.6253,0,False,0
325.2715,29.8,0.58,28,0,181.6253,0,False,0
325.2824,29.8,0.58,28,0,181.6253,0,False,0
325.2914,29.8,0.58,28,0,181.6253,0,False,0
325.3026,29.8,0.58,28,0,181.6253,0,False,0
325.3092,29.8,0.58,28,0,181.6253,0,False,0
325.3202,29.8,0.58,28,0,181.6253,0,False,0
325.3284,29.8,0.58,28,0,181.6253,0,False,0
325.3393,29.8,0.58,28,0,181.6253,0,False,0
325.3503,29.8,0.58,28,0,181.6253,0,False,0
325.3597,29.8,0.58,28,0,181.6253,0,False,0
325.3702,29.8,0.58,28,0,181.6253,0,False,0
325.3796,29.8,0.58,28,0,181.6253,0,False,0
325.3925,29.8,0.58,28,0,181.6253,0,False,0
325.4041,29.8,0.58,28,0,181.6253,0,False,0
325.4151,29.8,0.58,28,0,181.6253,0,False,0
325.424,29.8,0.58,28,0,181.6253,0,False,0
325.4363,29.8,0.58,28,0,181.6253,0,False,0
325.443,29.8,0.58,28,0,181.6253,0,False,0
325.455,29.8,0.58,28,0,181.6253,0,False,0
325.4671,29.8,0.58,28,0,181.6253,0,False,0
325.4761,29.8,0.58,28,0,181.6253,0,False,0
325.4857,29.8,0.58,28,0,181.6253,0,False,0
325.496,29.8,0.58,28,0,181.6253,0,False,0
325.5061,29.8,0.58,28,0,181.6253,0,False,0
325.5168,29.8,0.58,28,0,181.6253,0,False,0
325.5237,29.8,0.58,28,0,181.6253,0,False,0
325.537,29.8,0.58,28,0,181.6253,0,False,0
325.5437,29.8,0.58,28,0,181.6253,0,False,0
325.5544,29.8,0.58,28,0,181.6253,0,False,0
325.5654,29.8,0.58,28,0,181.6253,0,False,0
325.5734,29.8,0.58,28,0,181.6253,0,False,0
325.5833,29.8,0.58,28,0,181.6253,0,False,0
325.5928,29.8,0.58,28,0,181.6253,0,False,0
325.6013,29.8,0.58,28,0,181.6253,0,False,0
325.6106,29.8,0.58,28,0,181.6253,0,False,0
325.6202,29.8,0.58,28,0,181.6253,0,False,0
325.6272,29.8,0.58,28,0,181.6253,0,False,0
325.6382,29.8,0.58,28,0,181.6253,0,False,0
325.6492,29.8,0.58,28,0,181.6253,0,False,0
325.6562,29.8,0.58,28,0,181.6253,0,False,0
325.6671,29.8,0.58,28,0,181.6253,0,False,0
325.6741,29.8,0.58,28,0,181.6253,0,False,0
325.6851,29.8,0.58,28,0,181.6253,0,False,0
325.6921,29.8,0.58,28,0,181.6253,0,False,0
325.7031,29.8,0.58,28,0,181.6253,0,False,0
325.7101,29.8,0.58,28,0,181.6253,0,False,0
325.7211,29.8,0.58,28,0,181.6253,0,False,0
325.732,29.8,0.58,28,0,181.6253,0,False,0
325.739,29.8,0.58,28,0,181.6253,0,False,0
325.7513,29.8,0.58,28,0,181.6253,0,False,0
325.7579,29.8,0.58,28,0,181.6253,0,False,0
325.7692,29.8,0.58,28,0,181.6253,0,False,0
325.7759,29.8,0.58,28,0,181.6253,0,False,0
325.7858,29.8,0.58,28,0,181.6253,0,False,0
325.7955,29.8,0.58,28,0,181.6253,0,False,0
325.8048,29.8,0.58,28,0,181.6253,0,False,0
325.8158,29.8,0.58,28,0,181.6253,0,False,0
325.8228,29.8,0.58,28,0,181.6253,0,False,0
325.8337,29.8,0.58,28,0,181.6253,0,False,0
325.8408,29.8,0.58,28,0,181.6253,0,False,0
325.853,29.8,0.58,28,0,181.6253,0,False,0
325.8596,29.8,0.58,28,0,181.6253,0,False,0
325.8695,29.8,0.58,28,0,181.6253,0,False,0
325.8789,29.8,0.58,28,0,181.6253,0,False,0
325.8886,29.8,0.58,28,0,181.6253,0,False,0
325.9008,29.8,0.58,28,0,181.6253,0,False,0
325.9065,29.8,0.58,28,0,181.6253,0,False,0
325.9179,29.8,0.58,28,0,181.6253,0,False,0
325.9248,29.8,0.58,28,0,181.6253,0,False,0
325.9359,29.8,0.58,28,0,181.6253,0,False,0
325.9452,29.8,0.58,28,0,181.6253,0,False,0
325.9548,29.8,0.58,28,0,181.6253,0,False,0
325.9649,29.8,0.58,28,0,181.6253,0,False,0
325.9727,29.8,0.58,28,0,181.6253,0,False,0
325.984,29.8,0.58,28,0,181.6253,0,False,0
325.991,29.8,0.58,28,0,181.6253,0,False,0
326.0023,29.8,0.58,28,0,181.6253,0,False,0
326.0092,29.8,0.58,28,0,181.6253,0,False,0
326.0202,29.8,0.58,28,0,181.6253,0,False,0
326.0311,29.8,0.58,28,0,181.6253,0,False,0
326.0392,29.8,0.58,28,0,181.6253,0,False,0
326.0501,29.8,0.58,28,0,181.6253,0,False,0
326.0571,29.8,0.58,28,0,181.6253,0,False,0
326.068,29.8,0.58,28,0,181.6253,0,False,0
326.0774,29.8,0.58,28,0,181.6253,0,False,0
326.0871,29.8,0.58,28,0,181.6253,0,False,0
326.0993,29.8,0.58,28,0,181.6253,0,False,0
326.1054,29.8,0.58,28,0,181.6253,0,False,0
326.1163,29.8,0.58,28,0,181.6253,0,False,0
326.1232,29.8,0.58,28,0,181.6253,0,False,0
326.1354,29.8,0.58,28,0,181.6253,0,False,0
326.1436,29.8,0.58,28,0,181.6253,0,False,0
326.1532,29.8,0.58,28,0,181.6253,0,False,0
326.1609,29.8,0.58,28,0,181.6253,0,False,0
326.1721,29.8,0.58,28,0,181.6253,0,False,0
326.1821,29.8,0.58,28,0,181.6253,0,False,0
326.1894,29.8,0.58,28,0,181.6253,0,False,0
326.2014,29.8,0.58,28,0,181.6253,0,False,0
326.2086,29.8,0.58,28,0,181.6253,0,False,0
326.2197,29.8,0.58,28,0,181.6253,0,False,0
326.2266,29.8,0.58,28,0,181.6253,0,False,0
326.2377,29.8,0.58,28,0,181.6253,0,False,0
326.2495,29.8,0.58,28,0,181.6253,0,False,0
326.2581,29.8,0.58,28,0,181.6253,0,False,0
326.2678,29.8,0.58,28,0,181.6253,0,False,0
326.2747,29.8,0.58,28,0,181.6253,0,False,0
326.2856,29.8,0.58,28,0,181.6253,0,False,0
326.2949,29.8,0.58,28,0,181.6253,0,False,0
326.3047,29.8,0.58,28,0,181.6253,0,False,0
326.3168,29.8,0.58,28,0,181.6253,0,False,0
326.3226,29.8,0.58,28,0,181.6253,0,False,0
326.335,29.8,0.58,28,0,181.6253,0,False,0
326.342,29.8,0.58,28,0,181.6253,0,False,0
326.3515,29.8,0.58,28,0,181.6253,0,False,0
326.3592,29.8,0.58,28,0,181.6253,0,False,0
326.3692,29.8,0.58,28,0,181.6253,0,False,0
326.3763,29.8,0.58,28,0,181.6253,0,False,0
326.3871,29.8,0.58,28,0,181.6253,0,False,0
326.3981,29.8,0.58,28,0,181.6253,0,False,0
326.4051,29.8,0.58,28,0,181.6253,0,False,0
